City Name,State,Population,lat,lng
Rimrock,Arizona,400,34.6450394,-111.7848411
Cottonwood,Arizona,250,34.7195,-112.0016
Sedona,Arizona,400,34.8581,-111.7941
Cottonwood,Arizona,2895,34.7195,-112.0016
Cottonwood,Arizona,1466,34.7195,-112.0016
Cottonwood,Arizona,4491,34.7195,-112.0016
Phoenix,Arizona,480,33.5722,-112.0892
Sedona,Arizona,54,34.8581,-111.7941
Dewey,Arizona,35,34.5297551,-112.2421149
Crown King,Arizona,42,34.2055857,-112.3384991
Phoenix,Arizona,1761,33.5722,-112.0892
Cottonwood,Arizona,1200,34.7195,-112.0016
Clarkdale,Arizona,450,34.7501,-112.0555
Bagdad,Arizona,110,34.5771,-113.1771
Cottonwood,Arizona,275,34.7195,-112.0016
Cottonwood,Arizona,40,34.7195,-112.0016
Cottonwood,Arizona,2189,34.7195,-112.0016
Camp Verde,Arizona,60,34.569,-111.856
Tucson,Arizona,204,32.1541,-110.8787
Mayer,Arizona,90,34.4233,-112.2408
Tucson,Arizona,86,32.1541,-110.8787
Chino Valley,Arizona,600,34.7594,-112.412
Prescott Valley,Arizona,107,34.598,-112.3185
Clarkdale,Arizona,50,34.7501,-112.0555
Phoenix,Arizona,173,33.5722,-112.0892
Cornville,Arizona,200,34.7389,-111.9086
Prescott,Arizona,483,34.5849,-112.4473
Chino Valley,Arizona,55,34.7594,-112.412
Camp Verde,Arizona,150,34.569,-111.856
Fort Worth,Arizona,90,33.35483145,-111.8324448815888
Flagstaff,Arizona,190,35.1872,-111.6194
Rimrock,Arizona,100,34.6450394,-111.7848411
Cottonwood,Arizona,28,34.7195,-112.0016
Chino Valley,Arizona,50,34.7594,-112.412
Scottsdale,Arizona,160,33.6872,-111.8651
Cottonwood,Arizona,90,34.7195,-112.0016
Paulden,Arizona,21,34.8897,-112.4937
Camp Verde,Arizona,88,34.569,-111.856
Chino Valley,Arizona,60,34.7594,-112.412
Dateland,Arizona,319,32.8209,-113.5418
Yuma,Arizona,32425,32.5995,-114.5491
San Luis,Arizona,39705,32.4911,-114.7089
Yuma,Arizona,430,32.5995,-114.5491
Yuma,Arizona,200,32.5995,-114.5491
Wellton,Arizona,3000,32.6401,-114.2152
Dateland,Arizona,160,32.8209,-113.5418
Roll,Arizona,171,32.7517127,-113.9890993
St. Louis,Arizona,105,,
Yuma,Arizona,35,32.5995,-114.5491
St. Louis,Arizona,632,,
Yuma,Arizona,6324,32.5995,-114.5491
Yuma,Arizona,816,32.5995,-114.5491
Yuma,Arizona,200,32.5995,-114.5491
St. Louis,Arizona,102,,
Parker,Arizona,652,34.0286,-114.2224
Rancho Cucamonga,Arizona,450,,
Yuma,Arizona,512,32.5995,-114.5491
Yuma,Arizona,888,32.5995,-114.5491
Yuma,Arizona,390,32.5995,-114.5491
St. Louis,Arizona,404,,
Wenden,Arizona,360,33.8324,-113.5432
Phoenix,Arizona,150,33.5722,-112.0892
St. Louis,Arizona,1759,,
Bouse,Arizona,284,33.8984,-113.9962
Bouse,Arizona,55,33.8984,-113.9962
Tucson,Arizona,90,32.1541,-110.8787
Quartzsite,Arizona,440,33.6675,-114.2171
Tucson,Arizona,960,32.1541,-110.8787
Phoenix,Arizona,225,33.5722,-112.0892
Marana,Arizona,2000,32.4355,-111.1558
Tucson,Arizona,50000,32.1541,-110.8787
Scottsdale,Arizona,168,33.6872,-111.8651
Tucson,Arizona,65,32.1541,-110.8787
Marana,Arizona,2450,32.4355,-111.1558
Davis-Monthan Afb,Arizona,18640,32.17079565,-110.86990239630313
Tucson,Arizona,53,32.1541,-110.8787
Byron,California,50,37.8757,-121.6422
Fiddletown,California,100,38.5069,-120.7602
Chico,California,399,39.7578,-121.8161
Clipper Mills,California,90,39.5325,-121.1665
Oroville,California,28,39.4999,-121.5634
Sacramento,California,76,38.5677,-121.4685
Sacramento,California,75,38.5677,-121.4685
Oroville,California,180,39.4999,-121.5634
Sacramento,California,275,38.5677,-121.4685
Biggs,California,63,39.4102,-121.7134
Oroville,California,70,39.4999,-121.5634
Chico,California,85,39.7578,-121.8161
Chico,California,51,39.7578,-121.8161
Nelson,California,81,39.5521077,-121.7655315
Chico,California,120,39.7578,-121.8161
Gridley,California,7444,39.3622,-121.6971
San Andreas,California,1043,38.1911,-120.6763
Grimes,California,305,39.0741,-121.8988
Princeton,California,382,39.4016,-122.0194
Oakley,California,170,37.9929,-121.6952
Knightsen,California,350,37.9633,-121.6511
Byron,California,600,37.8757,-121.6422
Oakley,California,380,37.9929,-121.6952
Bethel Island,California,123,38.0289,-121.6404
Oakley,California,333,37.9929,-121.6952
Moraga,California,93,37.8439,-122.1225
Brentwood,California,67,37.9356,-121.719
Livermore,California,132,37.6868,-121.7607
Stockton,California,134,37.9765,-121.3109
Shingle Springs,California,120,38.6665,-120.9371
Pollock Pines,California,25,38.7575,-120.5921
Georgetown,California,80,38.9112,-120.8356
Shingle Springs,California,65,38.6665,-120.9371
South Lake Tahoe,California,117013,38.9393,-119.9828
Fresno,California,196,36.783,-119.7939
Coalinga,California,528,36.142,-120.3242
Coalinga,California,160,36.142,-120.3242
Clovis,California,80,36.8278,-119.683
Fowler,California,46,36.6243,-119.6737
Fresno,California,75,36.783,-119.7939
Sanger,California,48,36.699,-119.5575
Fresno,California,64,36.783,-119.7939
Laton,California,100,36.4314,-119.6976
Fresno,California,449,36.783,-119.7939
Auberry,California,40,37.0853,-119.4495
Clovis,California,30,36.8278,-119.683
Fresno,California,80,36.783,-119.7939
Caruthers,California,520,36.5399,-119.845
Spreckles,California,90,37.43335362018849,-121.96735644352154
Kerman,California,60,36.7248,-120.0625
Ceres,California,52,37.5952,-120.962
Firebaugh,California,325,36.8533,-120.4535
Firebaugh,California,8096,36.8533,-120.4535
Riverdale,California,2756,36.4304,-119.8671
Tranquillity,California,807,36.648,-120.2526
Caruthers,California,2613,36.5399,-119.845
Ocotillo,California,150,32.7431,-116.002
Imperial,California,125,32.839,-115.572
Palo Verde,California,175,33.4278,-114.7272
Brawley,California,85,32.9783,-115.5287
Tampa,California,500,34.1812169,-118.553441
San Diego,California,25,32.8313,-117.1222
Imperial,California,37,32.839,-115.572
Winterhaven,California,50,32.7372,-114.6378
Brawley,California,300,32.9783,-115.5287
Holtville,California,30,32.8129,-115.3779
Winterhaven,California,50,32.7372,-114.6378
Shoshone,California,242,35.951,-116.3056
Rancho Cordova,California,66,38.5737,-121.2527
Valley Center,California,54,33.233,-117.0158
Los Angeles,California,32,34.1141,-118.4068
Bishop,California,290,37.3665,-118.3958
Los Angeles,California,66,34.1141,-118.4068
Olancha,California,115,36.2704,-118.0015
Death Valley,California,27,36.42287215,-116.91371800979377
North Edwards,California,270,35.0474,-117.8093
Lake Isabella,California,75,35.6378,-118.482
Bakersfield,California,150,35.3529,-119.0359
North Edwards,California,87,35.0474,-117.8093
Bakersfield,California,462,35.3529,-119.0359
Rosamond,California,174,34.8658,-118.2155
Rancho Palos Verdes,California,65,33.7554,-118.3634
Lake Isabella,California,74,35.6378,-118.482
Lake Isabella,California,56,35.6378,-118.482
Mojave,California,56,35.0139,-118.1896
Wofford Heights,California,67,35.7127,-118.4731
South Pasadena,California,60,34.1103,-118.1573
Bakersfield,California,200,35.3529,-119.0359
Weldon,California,120,35.6431,-118.3102
Tehachapi,California,112,35.1276,-118.4744
Bakersfield,California,365,35.3529,-119.0359
Los Angeles,California,73,34.1141,-118.4068
Bakersfield,California,100,35.3529,-119.0359
Corcoran,California,59,36.0841,-119.5613
Arvin,California,243,35.1944,-118.8306
Bakersfield,California,897,35.3529,-119.0359
Wasco,California,250,35.5938,-119.3671
Rosamond,California,940,34.8658,-118.2155
Bakersfield,California,32,35.3529,-119.0359
Lake Isabella,California,44,35.6378,-118.482
Bakersfield,California,45,35.3529,-119.0359
Rosamond,California,35,34.8658,-118.2155
Encino,California,120,34.1591324,-118.5016166
Wasco,California,48,35.5938,-119.3671
Bakersfield,California,50,35.3529,-119.0359
Rosamond,California,39,34.8658,-118.2155
Bakersfield,California,150,35.3529,-119.0359
Bakersfield,California,1200,35.3529,-119.0359
Tehachapi,California,192,35.1276,-118.4744
Corcoran,California,204,36.0841,-119.5613
Wasco,California,454,35.5938,-119.3671
Mojave,California,250,35.0139,-118.1896
Inyokern,California,36,35.6546,-117.8213
Arvin,California,19669,35.1944,-118.8306
Boron,California,2086,35.0161,-117.6661
Delano,California,51428,35.7662,-119.2635
Bakersfield,California,32517,35.3529,-119.0359
Lamont,California,19057,35.2659,-118.9159
Mcfarland,California,15506,35.6781,-119.2413
Mojave,California,4699,35.0139,-118.1896
Johanesburg,California,303,,
Ridgecrest,California,31024,35.6308,-117.6622
Rosamond,California,17711,34.8658,-118.2155
Shafter,California,21036,35.4794,-119.2013
Bakersfield,California,11590,35.3529,-119.0359
Boron,California,968,35.0161,-117.6661
Pine Mountain Club,California,1600,34.8446,-119.1669
Lost Hills,California,2370,35.6254,-119.6788
North Edwards,California,1105,35.0474,-117.8093
Frazier Park,California,908,34.8118,-118.9549
Delano,California,5000,35.7662,-119.2635
Lemoore,California,416,36.2949,-119.7983
Hanford,California,812,36.3274,-119.6549
Hanford,California,1040,36.3274,-119.6549
Stockton,California,50,37.9765,-121.3109
Hanford,California,47,36.3274,-119.6549
Hanford,California,50,36.3274,-119.6549
Armona,California,4143,36.3166,-119.7054
Hanford,California,62127,36.3274,-119.6549
Lemoore,California,27185,36.2949,-119.7983
Hanford,California,1750,36.3274,-119.6549
Kettleman City,California,1136,36.0089,-119.9629
Susanville,California,3357,40.4206,-120.6132
Lancaster,California,60,34.6935,-118.1753
Granada Hills,California,45,34.2661558,-118.5174342
Lancaster,California,160,34.6935,-118.1753
Valencia,California,71,34.4131941,-118.559849
Los Angeles,California,44,34.1141,-118.4068
Lancaster,California,24,34.6935,-118.1753
Lake Hughes,California,56,34.6832,-118.4588
Agua Dulce,California,100,34.5044,-118.316
Chandler,California,325,33.57285795,-117.73499070000001
Alhambra,California,204673,34.084,-118.1355
Montebello,California,15021,34.0155,-118.1108
Lancaster,California,2800,34.6935,-118.1753
Palmdale,California,1508,34.5944,-118.1057
Madera,California,300,36.963,-120.0778
Oakhurst,California,250,37.3475,-119.6202
North Fork,California,200,37.2306,-119.5199
Firebaugh,California,250,36.8533,-120.4535
Oakhurst,California,175,37.3475,-119.6202
Oakhurst,California,74,37.3475,-119.6202
Oakhurst,California,110,37.3475,-119.6202
North Fork,California,45,37.2306,-119.5199
Oakhurst,California,137,37.3475,-119.6202
Madera,California,148,36.963,-120.0778
Madera,California,200,36.963,-120.0778
Madera,California,150,36.963,-120.0778
Madera,California,264,36.963,-120.0778
Madera,California,450,36.963,-120.0778
Madera,California,267,36.963,-120.0778
Oneals,California,500,,
Raymond,California,43,37.2171683,-119.9054382
Madera,California,60,36.963,-120.0778
Fresno,California,80,36.783,-119.7939
Oakhurst,California,100,37.3475,-119.6202
Madera,California,100,36.963,-120.0778
Firebaugh,California,50,36.8533,-120.4535
Coarsegold,California,143,37.2401,-119.7021
Chowchilla,California,60,37.1095,-120.2349
Madera,California,90,36.963,-120.0778
Sacramento,California,3412,38.5677,-121.4685
Fresno,California,1107,36.783,-119.7939
Sacramento,California,320,38.5677,-121.4685
Chowchilla,California,3147,37.1095,-120.2349
Nicasio,California,31,38.0606,-122.7008
Stinson Beach,California,583,37.9026,-122.6501
Point Reyes Station,California,1560,38.0847,-122.8093
Watsonville,California,656,36.9206,-121.7708
Mariposa,California,55,37.4912,-119.9722
Rohnert Park,California,42,38.3479,-122.6965
Laytonville,California,1152,39.6715,-123.4945
Livingston,California,248,37.3875,-120.7248
Hilmar,California,1629,37.4085479,-120.850203
Atwater,California,407,37.3529,-120.5959
Merced,California,56,37.3057,-120.4779
Delhi,California,28,37.4306,-120.7759
Turlock,California,60,37.5053,-120.8588
Turlock,California,55,37.5053,-120.8588
Modesto,California,67,37.6375,-121.0028
Livingston,California,14894,37.3875,-120.7248
Le Grand,California,1739,37.2288,-120.254
Coleville,California,84,38.5806,-119.5029
Bridgeport,California,851,38.2561,-119.2123
Salinas,California,45,36.6883,-121.6317
Salinas,California,579,36.6883,-121.6317
Salinas,California,162,36.6883,-121.6317
Salinas,California,277,36.6883,-121.6317
Corral De Tierra,California,92,36.5699605,-121.7324476
Salinas,California,90,36.6883,-121.6317
Salinas,California,250,36.6883,-121.6317
Salinas,California,58,36.6883,-121.6317
Salinas,California,90,36.6883,-121.6317
Royal Oaks,California,81,38.6062039,-121.447876
Salinas,California,210,36.6883,-121.6317
,California,54,37.6463026,-122.4027751
Salinas,California,65,36.6883,-121.6317
Royal Oaks,California,164,38.6062039,-121.447876
Salinas,California,1248,36.6883,-121.6317
Salinas,California,207,36.6883,-121.6317
Salinas,California,50,36.6883,-121.6317
Monterey,California,135,36.5919,-121.8808
Prunedale,California,57,36.8064,-121.6555
Salinas,California,25,36.6883,-121.6317
Rancho Cordova,California,50,38.5737,-121.2527
Pacific Grove,California,1065,36.6188,-121.9259
Napa,California,55,38.2975,-122.301
Napa,California,25,38.2975,-122.301
Calistoga,California,200,38.5818,-122.5824
Santa Rosa,California,55,38.4458,-122.7067
St. Helena,California,60,38.5063,-122.4682
Napa,California,652,38.2975,-122.301
St. Helena,California,65,38.5063,-122.4682
Soda Springs,California,180,39.3248,-120.3786
Grass Valley,California,250,39.2238,-121.0522
Nevada City,California,536,39.2607,-121.0231
Kingvale,California,60,39.3204,-120.4387
Truckee,California,36730,39.3455,-120.1848
Truckee,California,85,39.3455,-120.1848
Norden,California,376,39.3140091,-120.3395314
Loomis,California,52,38.8093,-121.1955
Loomis,California,260,38.8093,-121.1955
Emigrant Gap,California,450,39.3013284,-120.6603526
Olympic Valley,California,1500,39.1984156,-120.2298597
Emigrant Gap,California,125,39.3013284,-120.6603526
Auburn,California,25,38.895,-121.0777
Carnelian Bay,California,2500,39.2336,-120.0764
Portola,California,2100,39.8241,-120.4733
Blairsden,California,1534,39.7752,-120.6109
Palm Desert,California,152,33.7378,-116.3695
La Quinta,California,340,33.6536,-116.2785
Lake Forest,California,180,33.6605,-117.6714
Anza,California,250,33.5678,-116.6966
Banning,California,30,33.946,-116.8992
Norco,California,59,33.9252,-117.5498
Thermal,California,316,33.6262,-116.1309
Thermal,California,81,33.6262,-116.1309
Indio,California,1847,33.7346,-116.2346
Bakersfield,California,245,35.3529,-119.0359
Norco,California,25037,33.9252,-117.5498
Blythe,California,766,33.6219,-114.6195
Cabazon,California,2271,33.9127,-116.7828
Blythe,California,5994,33.6219,-114.6195
Isleton,California,100,38.1617,-121.6051
Isleton,California,60,38.1617,-121.6051
Courtland,California,90,38.3329,-121.557
Isleton,California,55,38.1617,-121.6051
Walnut Grove,California,80,38.2478,-121.528
Sacramento,California,250,38.5677,-121.4685
Isleton,California,200,38.1617,-121.6051
St. Helena,California,100,38.5063,-122.4682
Sacramento,California,650,38.5677,-121.4685
Rio Vista,California,375,38.1765,-121.7025
Sacramento,California,30,38.5677,-121.4685
Sacramento,California,44,38.5677,-121.4685
Granite Bay,California,40,38.7601,-121.1714
Elk Grove,California,43551,38.4161,-121.3842
Galt,California,26536,38.2698,-121.3004
Sacramento,California,7831,38.5677,-121.4685
Hollister,California,55,36.8555,-121.3986
San Juan Bautista,California,110,36.845,-121.5371
Hollister,California,34,36.8555,-121.3986
Hollister,California,914,36.8555,-121.3986
Hollister,California,38,36.8555,-121.3986
Hollister,California,133,36.8555,-121.3986
San Juan Bautista,California,56,36.845,-121.5371
Barstow,California,124,34.8661,-117.0471
San Bernardino,California,24728,34.1416,-117.2943
Boron,California,1006,35.0161,-117.6661
Barstow,California,112,34.8661,-117.0471
Hinkley,California,50,34.9347025,-117.1992124
San Bernardino,California,455,34.1416,-117.2943
Apple Valley,California,924,34.5352,-117.2109
Ludlow,California,500,34.7218178,-116.1619558
Big Bear Lake,California,75500,34.2429,-116.8951
Boron,California,543,35.0161,-117.6661
Newberry Springs,California,219,34.87219075,-116.65334784743516
Victorville,California,100,34.5277,-117.3536
Adelanto,California,39930,34.5814,-117.4397
Helendale,California,6347,34.7438754,-117.324492
Fort Irwin,California,800,35.2477,-116.6834
Trona,California,1818,35.815,-117.3449
Santa Ysabel,California,9913,33.1092099,-116.673076
Julian,California,1517,33.0735,-116.5889
Spring Valley,California,317,32.7317,-116.9766
Pauma Valley,California,185,33.3033679,-116.9814167
Warner Springs,California,250,33.2822596,-116.6336303
Potrero,California,200,32.6131,-116.6068
Riverbank,California,50,37.726,-120.9433
Stockton,California,35,37.9765,-121.3109
Stockton,California,100,37.9765,-121.3109
French Camp,California,26,37.8803,-121.2803
Manteca,California,805,37.7927,-121.2264
Lodi,California,120,38.1218,-121.2932
Manteca,California,804,37.7927,-121.2264
Lodi,California,330,38.1218,-121.2932
El Monte,California,34,34.0739,-118.0291
Ripon,California,50,37.7417,-121.131
Lodi,California,80,38.1218,-121.2932
Lodi,California,25,38.1218,-121.2932
Livermore,California,25,37.6868,-121.7607
Lowell,California,25,37.72921235,-122.48293370806712
Modesto,California,25,37.6375,-121.0028
Manteca,California,556,37.7927,-121.2264
St. Helena,California,463,38.5063,-122.4682
Ripon,California,60,37.7417,-121.131
Manteca,California,84928,37.7927,-121.2264
Lathrop,California,35080,37.809,-121.3131
Monterey,California,525,36.5919,-121.8808
Arroyo Grande,California,132,35.1241,-120.5845
Paso Robles,California,40,35.6262618,-120.6901319
Arroyo Grande,California,60,35.1241,-120.5845
Grover Beach,California,55,35.1204,-120.6197
San Miguel,California,100,37.8867,-122.0368
Rancho Cordova,California,2026,38.5737,-121.2527
Pescadero,California,35,37.2507,-122.3725
San Mateo,California,50,37.5522,-122.3121
Santa Barbara,California,200,34.4285,-119.7202
Santa Ynez,California,295,34.6168,-120.0948
Goleta,California,25,34.4361,-119.8594
Manhattan Beach,California,104,33.8894,-118.3967
Agoura Hills,California,200,34.151,-118.7609
Buellton,California,30,34.6152,-120.1943
Lompoc,California,59,34.6618,-120.4714
Buellton,California,115,34.6152,-120.1943
Sana Barbara,California,550,,
New Cuyama,California,700,34.943,-119.6819
Los Gatos,California,168,37.2304,-121.9562
Morgan Hill,California,101,37.1325,-121.6419
Saratoga,California,104,37.2684,-122.0263
Morgan Hill,California,36,37.1325,-121.6419
Sunnyvale,California,156234,37.3836,-122.0255
Felton,California,54,37.0392,-122.0808
Irvine,California,1120,33.6772,-117.7738
Felton,California,1067,37.0392,-122.0808
Redding,California,87741,40.5698,-122.365
Calpine,California,182,39.6633,-120.4436
Yreka,California,40,41.7291,-122.6312
Walnut Grove,California,125,38.2478,-121.528
Fairfield,California,477,38.2583,-122.0335
Forestville,California,250,38.4825,-122.8899
Petaluma,California,260,38.2423,-122.6266
Santa Rosa,California,300,38.4458,-122.7067
Santa Rosa,California,75,38.4458,-122.7067
Santa Rosa,California,26,38.4458,-122.7067
Fulton,California,150,38.4937,-122.7734
San Francisco,California,66,37.7558,-122.4449
Graton,California,35,38.4375,-122.866
Petaluma,California,228,38.2423,-122.6266
Santa Rosa,California,210,38.4458,-122.7067
Santa Rosa,California,188,38.4458,-122.7067
Petaluma,California,175,38.2423,-122.6266
Santa Rosa,California,95,38.4458,-122.7067
Santa Rosa,California,250,38.4458,-122.7067
Healdsburg,California,154,38.6224,-122.8651
Healdsburg,California,75,38.6224,-122.8651
Fairfield,California,66,38.2583,-122.0335
Sonoma,California,200,38.2902,-122.4598
Petaluma,California,60,38.2423,-122.6266
Healdsburg,California,50,38.6224,-122.8651
Occidental,California,300,38.4004,-122.9349
Sebastopol,California,31,38.4001,-122.8275
Petaluma,California,50,38.2423,-122.6266
Sonoma,California,60,38.2902,-122.4598
Sonoma,California,30,38.2902,-122.4598
Healdsburg,California,72,38.6224,-122.8651
Sonoma,California,50,38.2902,-122.4598
Sonoma,California,300,38.2902,-122.4598
Sebastopol,California,35,38.4001,-122.8275
Santa Rosa,California,35,38.4458,-122.7067
Sonoma,California,30,38.2902,-122.4598
Sonoma,California,70,38.2902,-122.4598
Santa Rosa,California,47,38.4458,-122.7067
Sonoma,California,50,38.2902,-122.4598
Sebastopol,California,7522,38.4001,-122.8275
Sonoma,California,11725,38.2902,-122.4598
Rohnert Park,California,43693,38.3479,-122.6965
Duncan Mills,California,3500,38.456506250000004,-123.05352285779009
Hughson,California,50,37.602,-120.866
Modesto,California,55,37.6375,-121.0028
Modesto,California,650,37.6375,-121.0028
Brentwood,California,60,37.9356,-121.719
Denair,California,163,37.5254,-120.7974
Denair,California,110,37.5254,-120.7974
Tracy,California,25,37.7269,-121.4523
Modesto,California,50,37.6375,-121.0028
Modesto,California,40,37.6375,-121.0028
Ceres,California,186,37.5952,-120.962
Hughson,California,75,37.602,-120.866
Turlock,California,35,37.5053,-120.8588
Salida,California,100,37.7083,-121.0842
Turlock,California,26,37.5053,-120.8588
Hughson,California,7481,37.602,-120.866
Keyes,California,5672,37.5573,-120.9114
Turlock,California,72682,37.5053,-120.8588
Rancho Cordova,California,210,38.5737,-121.2527
East Nicolaus,California,185,38.91,-121.5443
Meridian,California,100,39.1405,-121.9078
Live Oak,California,120,36.986,-121.9804
Pleasant Grove,California,144,38.8237881,-121.4838455
Live Oak,California,128,36.986,-121.9804
Yuba City,California,200,39.1357,-121.6383
Yuba City,California,350,39.1357,-121.6383
Yuba City,California,878,39.1357,-121.6383
Pleasant Grove,California,95,38.8237881,-121.4838455
Live Oak,California,9285,36.986,-121.9804
Sutter,California,2904,39.1556,-121.7493
Gerber,California,191,40.0614,-122.1482
Red Bluff,California,325,40.1735,-122.2413
Gerber,California,145,40.0614,-122.1482
Red Bluff,California,131,40.1735,-122.2413
Los Molinos,California,1450,40.027,-122.0981
Redding,California,701,40.5698,-122.365
Sacramento,California,521,38.5677,-121.4685
Three Rivers,California,80,36.4334,-118.8885
Springville,California,408,36.1225,-118.8228
Tulare,California,570,36.1995,-119.34
Three Rivers,California,384,36.4334,-118.8885
Kernville,California,330,35.7533,-118.4321
Reedley,California,30,36.5988,-119.4471
Corcoran,California,25,36.0841,-119.5613
Tulare,California,220,36.1995,-119.34
Pixley,California,2772,35.9785,-119.3003
Richgrove,California,1617,35.7966,-119.1069
Alpaugh,California,871,35.889,-119.4858
Tiburon,California,200,37.8854,-122.4637
Sonora,California,1168,37.9819,-120.3828
Oxnard,California,429,34.1964,-119.1815
Oxnard,California,50,34.1964,-119.1815
Thousand Oaks,California,100,34.1914,-118.8756
Clarksburg,California,50,38.4193,-121.5416
Clarksburg,California,69,38.4193,-121.5416
Dunnigan,California,140,38.8926,-121.9741
Woodland,California,415,38.6712,-121.75
Zamora,California,312,38.796471600000004,-121.88164057916734
Woodland,California,40,38.6712,-121.75
